target,session_id,phase,phase_hours,norm_flux,bjd_tdb
CoRoT-2,CoRoT-2__2026-08-09,0.031236020089181693,1.3066603195515147,0.9916190616949492,2461261.85380918
CoRoT-2,CoRoT-2__2026-08-09,0.03238343034399804,1.3546586063349926,1.006565398561456,2461261.855809109
CoRoT-2,CoRoT-2__2026-08-09,0.0335308403318777,1.4026568819520162,1.0088386633386752,2461261.857809037
CoRoT-2,CoRoT-2__2026-08-09,0.03467825058669405,1.450655168735494,1.002557395976084,2461261.8598089656
CoRoT-2,CoRoT-2__2026-08-09,0.035825660574118956,1.4986534443334947,0.9976223230304181,2461261.8618088937
CoRoT-2,CoRoT-2__2026-08-09,0.037546775689406786,1.5706508633422573,1.015413672933598,2461261.864808786
CoRoT-2,CoRoT-2__2026-08-09,0.038694185676831694,1.6186491389402577,0.9925758839741777,2461261.8668087143
CoRoT-2,CoRoT-2__2026-08-09,0.03984159566471135,1.6666474145572814,1.018531663303873,2461261.8688086425
CoRoT-2,CoRoT-2__2026-08-09,0.04098900565213626,1.7146456901552822,1.0077687596842777,2461261.8708085706
CoRoT-2,CoRoT-2__2026-08-09,0.04213641564001591,1.7626439657723059,1.0118775655481038,2461261.872808499
CoRoT-2,CoRoT-2__2026-08-09,0.04328382562744082,1.8106422413703067,1.0254709174859842,2461261.874808427
CoRoT-2,CoRoT-2__2026-08-09,0.044431235615320475,1.8586405169873303,1.030103415484119,2461261.876808355
CoRoT-2,CoRoT-2__2026-08-09,0.04557864560274538,1.9066387925853308,1.000150355969343,2461261.8788082832
CoRoT-2,CoRoT-2__2026-08-09,0.046726055323233595,1.9546370570168774,1.0135549575067624,2461261.880808211
CoRoT-2,CoRoT-2__2026-08-09,0.04787346531111325,2.002635332633901,0.9982990045922274,2461261.882808139
CoRoT-2,CoRoT-2__2026-08-09,0.04902087529853816,2.0506336082319017,1.0158834024703183,2461261.884808067
CoRoT-2,CoRoT-2__2026-08-09,0.05016828501902637,2.0986318726634483,1.0209840748396268,2461261.886807995
CoRoT-2,CoRoT-2__2026-08-09,0.05188939986692276,2.1706292804867338,1.0072783956492881,2461261.889807887
CoRoT-2,CoRoT-2__2026-08-09,0.05303680958741097,2.21862754491828,0.9965687631392158,2461261.8918078146
CoRoT-2,CoRoT-2__2026-08-09,0.054184219575290626,2.2666258205353036,1.0086712282737391,2461261.8938077427
CoRoT-2,CoRoT-2__2026-08-09,0.05533162929577884,2.3146240849668507,1.021518208017008,2461261.8958076704
CoRoT-2,CoRoT-2__2026-08-09,0.05647903901626705,2.362622349398397,1.0236384159914345,2461261.897807598
CoRoT-2,CoRoT-2__2026-08-09,0.05762644900369196,2.4106206249963975,1.0274471194720918,2461261.8998075263
CoRoT-2,CoRoT-2__2026-08-09,0.05877385872418017,2.458618889427944,1.0324150818905682,2461261.901807454
CoRoT-2,CoRoT-2__2026-08-09,0.059921268444668385,2.506617153859491,1.031098523342903,2461261.9038073816
CoRoT-2,CoRoT-2__2026-08-09,0.0610686781651566,2.5546154182910374,1.0147867838774278,2461261.9058073093
CoRoT-2,CoRoT-2__2026-08-16,-0.04004717608586361,-1.6752472226643773,0.9970567382239887,2461268.7015370326
CoRoT-2,CoRoT-2__2026-08-16,-0.03889977571589043,-1.6272493493821167,0.9988423819829727,2461268.703536944
CoRoT-2,CoRoT-2__2026-08-16,-0.037752375345917244,-1.5792514760998562,1.007332151391699,2461268.7055368554
CoRoT-2,CoRoT-2__2026-08-16,-0.03660497497639881,-1.5312536028366186,0.9958457026153905,2461268.707536767
CoRoT-2,CoRoT-2__2026-08-16,-0.035457574606425624,-1.483255729554358,0.9985517436711961,2461268.709536678
CoRoT-2,CoRoT-2__2026-08-16,-0.03431017423645244,-1.4352578562720977,1.0022580579577507,2461268.7115365895
CoRoT-2,CoRoT-2__2026-08-16,-0.03258907381541576,-1.363261051950957,1.0046440279831073,2461268.7145364564
CoRoT-2,CoRoT-2__2026-08-16,-0.03144167371283402,-1.3152631898541733,1.0130050555084462,2461268.7165363673
CoRoT-2,CoRoT-2__2026-08-16,-0.030294273342860834,-1.267265316571913,0.9949781407962522,2461268.7185362787
CoRoT-2,CoRoT-2__2026-08-16,-0.029146873240279092,-1.2192674544751294,0.9656795435440269,2461268.7205361896
CoRoT-2,CoRoT-2__2026-08-16,-0.027999472870305908,-1.171269581192869,1.0212440525960853,2461268.722536101
CoRoT-2,CoRoT-2__2026-08-16,-0.026852072767724167,-1.1232717190960857,0.9977307401281319,2461268.724536012
CoRoT-2,CoRoT-2__2026-08-16,-0.025704672665142425,-1.0752738569993023,0.9846458832585593,2461268.726535923
CoRoT-2,CoRoT-2__2026-08-16,-0.024557272562560684,-1.0272759949025188,0.9904094662361279,2461268.728535834
CoRoT-2,CoRoT-2__2026-08-16,-0.023409872459524195,-0.9792781327867124,0.9791279219429435,2461268.7305357447
CoRoT-2,CoRoT-2__2026-08-16,-0.02111507225436071,-0.8832824085931457,1.0067612116618472,2461268.7345355665
CoRoT-2,CoRoT-2__2026-08-16,-0.01996767215177897,-0.8352845464963622,0.9993161104463528,2461268.7365354775
CoRoT-2,CoRoT-2__2026-08-16,-0.018246572265070427,-0.7632877645271527,1.008044353397791,2461268.7395353434
CoRoT-2,CoRoT-2__2026-08-16,-0.017099172162033938,-0.7152899024113464,0.9958779120552554,2461268.7415352543
CoRoT-2,CoRoT-2__2026-08-16,-0.01595177232684364,-0.6672920515000401,0.9856748761568843,2461268.7435351647
CoRoT-2,CoRoT-2__2026-08-16,-0.014804372491198592,-0.6192942005697109,1.0067637167882952,2461268.745535075
CoRoT-2,CoRoT-2__2026-08-16,-0.01365697238861685,-0.5712963384729275,0.988711946885698,2461268.747534986
CoRoT-2,CoRoT-2__2026-08-16,-0.012509572552971804,-0.5232984875425982,0.989386548266021,2461268.7495348966
CoRoT-2,CoRoT-2__2026-08-16,-0.011362172717326757,-0.475300636612269,1.012137142371339,2461268.751534807
CoRoT-2,CoRoT-2__2026-08-16,-0.010214772882136458,-0.4273027857009627,0.9870895205658274,2461268.7535347175
CoRoT-2,CoRoT-2__2026-08-16,-0.009067373046491412,-0.3793049347706335,0.990146955860083,2461268.755534628
CoRoT-2,CoRoT-2__2026-08-16,-0.007919973210846365,-0.3313070838403043,1.005165051868986,2461268.7575345384
CoRoT-2,CoRoT-2__2026-08-16,-0.006772573375201318,-0.28330923290997506,1.0051180487448022,2461268.759534449
CoRoT-2,CoRoT-2__2026-08-16,-0.005625173806947714,-0.2353113931651229,0.9943615202340726,2461268.761534359
CoRoT-2,CoRoT-2__2026-08-16,-0.0039040741871758655,-0.16331462236236763,1.1200646308464697,2461268.7645342243
CoRoT-2,CoRoT-2__2026-08-16,-0.0027566743519855663,-0.11531677145106131,1.1261154575718502,2461268.7665341347
CoRoT-2,CoRoT-2__2026-08-16,-0.001609274783731962,-0.06731893170620917,1.0069226578532011,2461268.7685340447
CoRoT-2,CoRoT-2__2026-08-16,-0.00046187494808691554,-0.019321080775879948,1.0175056939083647,2461268.770533955
CoRoT-2,CoRoT-2__2026-08-16,0.0006855246201666887,0.028676758968972177,0.9908318691502978,2461268.772533865
CoRoT-2,CoRoT-2__2026-08-16,0.0018329241888750403,0.07667459873284722,1.0001384782929652,2461268.774533775
CoRoT-2,CoRoT-2__2026-08-16,0.0029803237571286445,0.12467243847769935,0.9970379668181032,2461268.776533685
CoRoT-2,CoRoT-2__2026-08-16,0.004127723325382249,0.1726702782225515,0.9888631743732336,2461268.778533595
CoRoT-2,CoRoT-2__2026-08-16,0.005275122893635853,0.2206681179674036,1.115790219917288,2461268.780533505
CoRoT-2,CoRoT-2__2026-08-16,0.006422522461889457,0.26866595771225577,0.9971451511839167,2461268.782533415
CoRoT-2,CoRoT-2__2026-08-16,0.007569922030597809,0.3166637974761308,0.9994245504069553,2461268.784533325
CoRoT-2,CoRoT-2__2026-08-16,0.008717321598851413,0.3646616372209829,1.121432194066468,2461268.786533235
CoRoT-2,CoRoT-2__2026-08-16,0.010438420684295124,0.4366583856718069,0.9908729884982372,2461268.7895330996
CoRoT-2,CoRoT-2__2026-08-16,0.011585820252548729,0.484656225416659,0.9842535811899679,2461268.7915330096
CoRoT-2,CoRoT-2__2026-08-16,0.012733219553865638,0.532654053995057,1.0047674399886624,2461268.793532919
CoRoT-2,CoRoT-2__2026-08-16,0.013880619122119242,0.5806518937399091,0.9936141905181077,2461268.795532829
CoRoT-2,CoRoT-2__2026-08-16,0.015028018423436151,0.6286497223183071,0.9989324350461595,2461268.7975327387
CoRoT-2,CoRoT-2__2026-08-16,0.016175417724298313,0.676647550877682,0.9975268210277234,2461268.799532648
CoRoT-2,CoRoT-2__2026-08-16,0.017322817025615223,0.7246453794560801,1.0015031104744316,2461268.8015325577
CoRoT-2,CoRoT-2__2026-08-16,0.018470216326932132,0.7726432080344781,0.9818499052919498,2461268.803532467
CoRoT-2,CoRoT-2__2026-08-16,0.019617615627794294,0.820641036593853,1.0103422646422755,2461268.8055323767
CoRoT-2,CoRoT-2__2026-08-16,0.020765014929111203,0.868638865172251,0.9965488065643491,2461268.8075322863
CoRoT-2,CoRoT-2__2026-08-16,0.021912414230428112,0.9166366937506489,1.0023825626934484,2461268.809532196
CoRoT-2,CoRoT-2__2026-08-16,0.02305981353174502,0.9646345223290468,0.9943309581901835,2461268.8115321053
CoRoT-2,CoRoT-2__2026-08-16,0.02478091234979729,1.0366312595943938,0.988512603948548,2461268.8145319694
CoRoT-2,CoRoT-2__2026-08-16,0.0259283116511142,1.0846290881727918,1.0044193153783,2461268.816531879
CoRoT-2,CoRoT-2__2026-08-16,0.027075710685039667,1.1326269055657125,1.000819074386062,2461268.818531788
CoRoT-2,CoRoT-2__2026-08-16,0.028223109986356576,1.1806247341441103,1.0054670834455015,2461268.8205316975
CoRoT-2,CoRoT-2__2026-08-16,0.029370509020282043,1.2286225515370313,0.9990952757288842,2461268.8225316065
CoRoT-2,CoRoT-2__2026-08-16,0.03051790805420751,1.2766203689299522,0.9908250303741258,2461268.8245315156
CoRoT-2,CoRoT-2__2026-08-16,0.03166530735552442,1.32461819750835,1.0023595188685137,2461268.826531425
CoRoT-2,CoRoT-2__2026-08-16,0.032812706389449886,1.372616014901271,1.0030906094574463,2461268.828531334
CoRoT-2,CoRoT-2__2026-08-16,0.03396010542337535,1.4206138322941917,0.9832718699387133,2461268.8305312432
CoRoT-2,CoRoT-2__2026-08-16,0.03510750445730082,1.4686116496871127,1.000217881458719,2461268.8325311523
CoRoT-2,CoRoT-2__2026-08-16,0.036254903491681034,1.5166094670990566,0.9913770007894774,2461268.8345310614
CoRoT-2,CoRoT-2__2026-08-16,0.0374023025256065,1.5646072844919772,0.9989009764675181,2461268.8365309704
CoRoT-2,CoRoT-2__2026-08-16,0.039123401076722075,1.6366040105908701,0.9988954442137378,2461268.839530834
CoRoT-2,CoRoT-2__2026-08-16,0.0402707998432561,1.6846018167983137,1.0049493616671508,2461268.8415307426
CoRoT-2,CoRoT-2__2026-08-16,0.041418198877636314,1.7325996342102576,1.0006772795072774,2461268.8435306516
CoRoT-2,CoRoT-2__2026-08-16,0.04256559791156178,1.7805974516031782,0.9982936462649206,2461268.8455305607
CoRoT-2,CoRoT-2__2026-08-16,0.04371299667855055,1.8285952578296452,0.9916028115259194,2461268.8475304693
CoRoT-2,CoRoT-2__2026-08-16,0.04486039571247602,1.8765930752225657,1.0100770638205545,2461268.8495303784
CoRoT-2,CoRoT-2__2026-08-16,0.046007794479010045,1.9245908814300094,1.0033090050472784,2461268.851530287
CoRoT-2,CoRoT-2__2026-08-16,0.04715519324599882,1.9725886876564762,0.999465848527046,2461268.8535301955
CoRoT-2,CoRoT-2__2026-08-16,0.048302592279924284,2.0205865050493967,0.9989422691396458,2461268.8555301046
CoRoT-2,CoRoT-2__2026-08-16,0.049449991046913055,2.0685843112758637,1.0101285234250375,2461268.857530013
CoRoT-2,CoRoT-2__2026-08-16,0.05059738981390183,2.1165821175023303,1.0126192946939556,2461268.859529922
CoRoT-2,CoRoT-2__2026-08-16,0.0517447885808906,2.164579923728797,1.000580145970737,2461268.8615298304
CoRoT-2,CoRoT-2__2026-08-16,0.05346588686461473,2.2365766386422123,1.0009215809299252,2461268.8645296935
CoRoT-2,CoRoT-2__2026-08-16,0.0546132856316035,2.2845744448686793,1.013994939302525,2461268.866529602
CoRoT-2,CoRoT-2__2026-08-16,0.05576068439813753,2.3325722510761233,1.0043644390340554,2461268.8685295107
CoRoT-2,CoRoT-2__2026-08-16,0.0569080831651263,2.38057005730259,1.0014194840208972,2461268.8705294193
CoRoT-2,CoRoT-2__2026-08-16,0.05805548193211507,2.4285678635290564,1.0206617707240344,2461268.872529328
CoRoT-2,CoRoT-2__2026-08-16,0.0592028804317124,2.476565658570046,1.0024522914557321,2461268.874529236
CoRoT-2,CoRoT-2__2026-08-16,0.06035027919870117,2.5245634647965125,1.016528778077024,2461268.8765291446
CoRoT-2,CoRoT-2__2026-08-16,0.0614976779652352,2.5725612710039565,1.0,2461268.878529053
HATP-10,HATP-10__2026-09-05,-0.021927093122258157,-1.9589507120354956,0.5646968172382222,2461288.8235930535
HATP-10,HATP-10__2026-09-05,-0.02085243928604541,-1.8629419120590112,0.636361062576846,2461288.82759342
HATP-10,HATP-10__2026-09-05,-0.018971795010202186,-1.6949265065190557,0.5817707225960143,2461288.834594062
HATP-10,HATP-10__2026-09-05,-0.017359814255996753,-1.5509133065644858,0.5847928912977045,2461288.840594612
HATP-10,HATP-10__2026-09-05,-0.0162851605450669,-1.4549045177806845,0.5853425355431373,2461288.8445949783
HATP-10,HATP-10__2026-09-05,-0.014941843312271885,-1.3348935233911854,0.5872753646279368,2461288.8495954364
HATP-10,HATP-10__2026-09-05,-0.013061199286767078,-1.1668781402162842,0.609575623106708,2461288.8565960773
HATP-10,HATP-10__2026-09-05,-0.011986545575609853,-1.0708693514121699,0.5816914443241115,2461288.8605964435
HATP-10,HATP-10__2026-09-05,-0.010374565071742836,-0.9268561738226533,0.6070519743540476,2461288.8665969926
HATP-10,HATP-10__2026-09-05,-0.009299911485641132,-0.8308473961909091,0.5911850554582604,2461288.8705973583
HATP-10,HATP-10__2026-09-05,-0.007956594503184533,-0.7108364241664639,0.5686858877946491,2461288.8755978155
HATP-10,HATP-10__2026-09-05,-0.006881940917310203,-0.6148276465550331,0.6208074156576413,2461288.879598181
HATP-10,HATP-10__2026-09-05,-0.005807287331435873,-0.5188188689436022,0.6267566050183722,2461288.883598547
HATP-10,HATP-10__2026-09-05,-0.004463970474034795,-0.39880790809152733,0.5913030303030303,2461288.8885990037
HATP-10,HATP-10__2026-09-05,-0.003389316888160465,-0.30279913048009643,0.6057015942558112,2461288.8925993694
HATP-10,HATP-10__2026-09-05,-0.002046000155814909,-0.18278818080039178,0.5595479361707956,2461288.8975998256
HATP-10,HATP-10__2026-09-05,-0.0015086733628777438,-0.13478379199467636,0.9906576635924462,2461288.8996000085
HATP-10,HATP-10__2026-09-05,-0.0012400100915783696,-0.1107816087743456,0.9607956877741051,2461288.9006000995
