target,planet,archive_host,catalog_source,a_au,a_au_err,orbital_speed_kms,orbital_speed_kms_err,a_over_rstar,a_over_rstar_err,transit_duration_h,transit_duration_h_err,teq_k,teq_k_err,insolation_earth,insolation_earth_err,rp_from_catalog_depth_rjup,rp_from_catalog_depth_rjup_err,orbital_period_days,orbit_in_mercury_orbits,orbital_speed_vs_earth,orbit_circumference_million_km,distance_pc,distance_pc_err,distance_ly,distance_ly_err,star_vmag,inputs_without_errors,header_pointing_offset_arcmin,header_pointing_offset_px,distance_source,speed_distance_basis
TRES-1,TrES-1 b,TrES-1,"NASA Exoplanet Archive pscomppars (live, 2026-09-16)",0.041533672873981256,0.002552797538371572,149.1209994140616,9.165698854300672,10.49266773751119,0.8986279638542305,2.4751503375661645,0.21373315833602358,1141.3677909360422,50.22536903183823,282.78994921499054,50.19888831762208,1.108685833408987,0.06467198875720404,3.03007,0.10732215212915053,5.007421068302941,39.03962329784746,159.658,0.736,520.7347495349981,2.400510939995231,11.424,,0.5435813666599252,6.522976399919102,"Gaia via NASA Exoplanet Archive (external, not measured here)","Derived: Kepler III from archive P, M_star, M_planet. No input from our frames."
CoRoT-2,CoRoT-2 b,CoRoT-2,"NASA Exoplanet Archive pscomppars (live, 2026-09-16)",0.027995033321267036,0.0007757246023504596,174.73367623517157,4.841769135387224,6.640657522448717,0.2621966834925371,2.30989185513329,0.09242186538215269,1543.695370232643,44.69124454587052,946.2544299122115,109.80484642397386,1.4624899915632519,0.041517387724553045,1.7429935,0.07233858739345488,5.8674840911743305,26.313963573339766,213.283,2.485,695.6361070856017,8.10498598626107,12.516,,0.4894519846493024,5.873423815791629,"Gaia via NASA Exoplanet Archive (external, not measured here)","Derived: Kepler III from archive P, M_star, M_planet. No input from our frames."
TRES-5,TrES-5 b,TrES-5,"NASA Exoplanet Archive pscomppars (live, 2026-09-16)",0.02458983331046133,0.0002687523371525703,180.4791947493677,1.9719071102980337,6.090734741976266,0.11281994271064022,1.8508787651320202,0.03491785741599951,1481.639688769902,17.05285467614351,803.0302971589583,36.9713660615443,1.2505462646407404,0.018655211712040987,1.48224686,0.06353962095726441,6.060416210522757,23.113241930468647,360.313,1.921,1175.1838292425296,6.26546401593864,13.677,,0.2181464936745922,2.6177579240951063,"Gaia via NASA Exoplanet Archive (external, not measured here)","Derived: Kepler III from archive P, M_star, M_planet. No input from our frames."
Qatar-1,Qatar-1 b,Qatar-1,"NASA Exoplanet Archive pscomppars (live, 2026-09-16)",0.023322990824598377,0.00039775975371738465,178.68171641924243,3.04732061850126,6.24457419595514,0.16350160388148183,1.6615380793351857,0.0443277683517318,1418.3773894210585,32.16002877189999,674.4173229995074,61.256629922306786,1.143109748766415,0.022655751505593624,1.4200242,0.06026612616175291,6.000057636643466,21.92247188766849,185.615,0.805,605.3951604989333,2.6255588406197843,12.692,,0.16615078785223997,1.9938094542268796,"Gaia via NASA Exoplanet Archive (external, not measured here)","Derived: Kepler III from archive P, M_star, M_planet. No input from our frames."
HATP-10,WASP-11 b,WASP-11,"NASA Exoplanet Archive pscomppars (live, 2026-09-16)",0.05278030006116938,0.005429627144887334,154.25216048536856,15.868329390445638,12.685639731694014,1.745387823437686,2.535873343335328,0.35421373603955475,952.994773577123,69.04764449701554,137.44330718779287,40.7371960715555,1.0945997268348426,0.09857507419299238,3.72247,0.13638320429242734,5.179723320529502,49.61090337922465,124.73,2.112,406.81484992609404,6.88842269737762,11.567,,0.512085714235589,6.145028570827068,"Gaia via NASA Exoplanet Archive (external, not measured here)","Derived: Kepler III from archive P, M_star, M_planet. No input from our frames."
WASP-2,WASP-2 b,WASP-2,"NASA Exoplanet Archive pscomppars (live, 2026-09-16)",0.03144176987746713,0.0009005530609359005,158.9355689420716,4.553080900053786,7.806616661953733,0.3570490181299193,1.788979582027727,0.08282454040168974,1310.4646794464065,56.723337383524495,491.4312833472493,85.34142370206004,1.080460472143947,0.03824067523178798,2.152175,0.08124488340430783,5.336990226395956,29.553727539537572,153.242,1.64,499.8085563406918,5.34896459455459,11.728,,0.5304434128972012,6.365320954766415,"Gaia via NASA Exoplanet Archive (external, not measured here)","Derived: Kepler III from archive P, M_star, M_planet. No input from our frames."
TRES-3,TrES-3 b,TrES-3,"NASA Exoplanet Archive pscomppars (live, 2026-09-16)",0.022824676994375032,0.00022690349540846304,190.10398328040736,1.8898518611249813,5.920645778104237,0.1215728628507482,1.3800185429039016,0.029121334372592456,1642.1826478229468,27.364534933448226,1211.8457785896908,80.75572536986101,1.3352225074755864,0.023833094511554465,1.30618581,0.05897849352551688,6.383612601759817,21.454081233293838,231.337,1.303,754.5203795185826,4.249817601649165,12.362,pl_orbper,0.054946906629335636,0.6593628795520277,"Gaia via NASA Exoplanet Archive (external, not measured here)","Derived: Kepler III from archive P, M_star, M_planet. No input from our frames."
WASP-10,WASP-10 b,WASP-10,"NASA Exoplanet Archive pscomppars (live, 2026-09-16)",0.03779174215868089,0.0006689230493317835,132.93593527579134,2.3527911421482486,11.642338604277931,0.28660803250912004,2.2771081704510063,0.05629975091010553,968.8415429366225,23.774690857909036,146.815709958223,14.431119092927773,1.0793070437540921,0.018459614752278197,3.0927616,0.09765308051338731,4.463933353787486,35.52239124434696,140.998,0.75,459.87396945305375,2.4461728328755754,12.413,,0.46299786630877593,5.555974395705311,"Gaia via NASA Exoplanet Archive (external, not measured here)","Derived: Kepler III from archive P, M_star, M_planet. No input from our frames."
